Review, Rating, Date,Subjectivity,Polarity
Fine with Google Chrome G-Mail and HubSpot to connect. I would like to know how to find Schedule Task to HubSpot.,5,Oct 11 2021,0.5,0.4166666666666667
Improved my sales process completely by integrating my HubSpot CRM into Gmail.,5,Oct 11 2021,0.4,0.1
Es practico de usar me sirven mucho las plantillas para enviar mensajes a los clientes,5,Oct 10 2021,0.0,0.0
IT is helping me receive more connections. I have been able to book more meetings using gmail with HubSpot than my last CRM,4,Oct 8 2021,0.42291666666666666,0.375
Does not work on Mozilla Firefox. I use Firefox through choice and this contractual stitch-up means that I am having to use two different browsers at once.,2,Oct 8 2021,0.6,0.0
we do not have gmail we use microsoft,5,Oct 7 2021,0.0,0.0
Gmail and Google Docs are a daily fundamental for our small business. Add to those the ease of use of our Youtube channel and it's a huge win for us.,5,Oct 7 2021,0.42500000000000004,0.23750000000000004
Working really well! The automated integration makes it easy to log Emails and conversations.,5,Oct 7 2021,0.5166666666666667,0.3416666666666667
I'm having problems with saving the emails and attachments into the deals when I'm receiving them,3,Oct 7 2021,0.0,0.0
The Gmail integration works very well. I set it up years ago and often forget it's not just a part of Gmail!,4,Oct 6 2021,0.3,0.25
SE TRABAJA MUY BIEN CON LA PLATAFORMA Y GMAIL LA INTEGRACION ES MUY BUENA Y SENCILLA DE USAR,5,Oct 6 2021,0.0,0.0
WISELY DESIGNED VERY SENSITIVE TO GMAILVERY RICH IN DATA VERY VERY VERY GOOD,5,Oct 6 2021,0.8575,0.52875
Reduce time and effort on email communication data exchange tracking customer actions building a customer profile,5,Oct 6 2021,0.0,0.0
Bien. Es una buena integración me encanta enviar un mail y verlo todo en HubSpot luego,4,Oct 5 2021,0.0,0.0
buena herramienta buena herramienta buena herramienta buena herramienta buena herramienta buena herramienta.,4,Oct 5 2021,0.0,0.0
100 % perfect wont change as its important for so many features see above,5,Oct 4 2021,0.65,0.475
Random. Los contactos y las empresas no son generados sistemáticamente y eso genera desconfianza. Puede que deje de usar HubSpot.,2,Oct 4 2021,0.5,-0.5
Gmail works well for us and meets all expectations. Ease of use connection to other applications pricing.,5,Oct 2 2021,0.375,-0.125
Gmail is fine. HubSpot is fine. But the two don’t work together well from a phone or IPad. I have to put in a bcc or forward code to get HubSpot to log my emails sent from gmail. Also why can’t I attach a file to an email sent from HubSpot?,2,Oct 1 2021,0.5,0.4166666666666667
Muy bien me ha funcionado acorde a mis necesidades tiene una buena interface.,5,Oct 1 2021,0.0,0.0
Gmail has always been great. Have never had a problem with Gmail or google products.,2,Oct 1 2021,0.75,0.8
I get multiple notifications on my phone that someone opened my emails but in many cases I know I am getting the notifications late or incorrectly. I know this because for awhile it was sending me notifications that my boyfriend was opening a email repeatedly but he said he was not. And from clients I will get like 10 notifications that they opened an email and I doubt that they opened it 10 times. And I wish that when I sent an email directly from my gmail HubSpot would let me know if someone clicked any of the links. That would be helpful.,3,Oct 1 2021,0.375,0.07500000000000001
5 stars hands down. The notification and interface are stellar and easy to use and figure out.,5,Sep 30 2021,0.45740740740740743,0.17592592592592593
Funciona bastante bien puedo encontrar todo lo necesario con facilidad de modo a responder a la demanda de los clientes,5,Sep 30 2021,0.0,0.0
I love it the time it saves me on logging communications and emails is amazing...,5,Sep 30 2021,0.75,0.55
Not satisfied at all. Frustrated with functionality. Stopped my outreaching altogether,1,Sep 29 2021,0.6,-0.475
Grateful to have this integration but much could be improved. Would like to see more automatic triggering of syncing new email chains with contacts in HubSpot (not having to remember to BCC a random email address). I'd also like to see more control over which new contacts are created in HubSpot (i.e I don't want emails to non-leads to end up in HubSpot).,2,Sep 29 2021,0.4348484848484848,0.1621212121212121
O gmail está funcionando muito bem pra mim tanto com agendas quanto com o calendário. Com essa integração eu diminuo o meu tempo de manuseio em tarefas repetitivas e tenho menos perdas de oportunidades em agendamentos com a facilidade do link de reuniões - e o melhor sem custo para a minha empresa que ainda é pequena e precisa desse dinheiro em outros lugares.,5,Sep 29 2021,0.0,0.0
Funciona perfectamente y la integración es muy buena . Muy fácil de usar  intuitiva. Me gusta que además notifica cuando abren un correo,5,Sep 29 2021,0.0,0.0
It is working great. It would be great if there was integration with the native mac mail system as this is what I was using but it has not been too difficult to run gmail for biofab through a web browser. it is definitely worth doing that to have the HS plug in there.,5,Sep 28 2021,0.65,0.35000000000000003
I love the plugin. It is really the key feature of HubSpot for me. The min 7,4,Sep 28 2021,0.6,0.2333333333333333
ITS ME NOW I havent taken the time to truly give it a shot .. This system takes time that takes me away from selling,3,Sep 27 2021,0.0,0.0
não consigo integrar o email por isso não consigo beneficiar da integração que existe entre as duas marcas,1,Sep 27 2021,0.0,0.0
Funciona bien el seguimiento y el registro de los contactos. Sin embargo de un tiempo para acá cada vez que envío un correo desde Gmail la extensión de HubSpot hace que se copie mi correo (Del cual estoy enviando) en cco y llega como copia a la bandeja de entrada lo cual es sumamente desesperante. Intenté desintalar la extención y sin ella funciona normal lo que quiere decir que es un problema de la extención de HubSpot. Intente ver en el blog de usuarios y hablar con un asesor pero no consigo la solución.... Muy triste,2,Sep 27 2021,0.6499999999999999,0.15
Duas grandes ferramentas que não fico sem em meu negócio. Muito bom e útil os recursos disponíveis.,5,Sep 27 2021,0.0,0.0
Great alternative to connecting your inbox to HubSpot when you want to pick and choose what gets recorded.,5,Sep 24 2021,0.75,0.8
GMAIL funciona bem sim. o tracking de mensagens de email relacionados com tickets HubSpot e negocios abertos não funciona bem,3,Sep 24 2021,0.0,0.0
WOW so easy to use. You can easily add people to sequences use snippets and I love the open receipts that I get. If you use google just get the integration.,5,Sep 24 2021,0.7533333333333334,0.29333333333333333
i can access work anywhere instead of installing outlook in my personal devices,5,Sep 24 2021,0.3,0.0
Using HubSpot with Gmail is a deterrent to our business efficiency. It would behoove HubSpot to seek closer integration with other email platforms to see greater adoption from teams that must prioritize task allocation and operations through integrated communications over marketing and sales.,2,Sep 23 2021,0.4375,0.1875
Default option to send to HubSpot must be OFF. Instead it's by default ON thus all my personal emails also sometimes ends up in HubSpot.,1,Sep 23 2021,0.3,0.0
It's really nice. It allows me to schedule emails / sync all communication and allows me to easily change properties directly from the right side panel,5,Sep 22 2021,0.6922619047619047,0.3547619047619047
Efficient Great Easy to use Able to organize everything Wish Google groups was this way,5,Sep 22 2021,0.7361111111111112,0.5777777777777778
This combination is perfect it helps me understand what is going on with the email I sent after it left my side. :),5,Sep 22 2021,0.6666666666666666,0.5
It integrates well and its a lot of improvement comparing just to couple years back esspecialy working with different accounts simultaneously,5,Sep 22 2021,0.3,0.0
una información mas eficiente xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,5,Sep 22 2021,0.0,0.0
Gmail is not only mail program. It whole communication centre which helps keep all in one place.,4,Sep 21 2021,0.7,0.1
Mala hace cosas que no quiero que haga y no es claro como deje de hacer lo que uno no quiere,2,Sep 21 2021,0.0,0.0
It ended up creating an entire company record for the 3rd party that was not necessary and I can't cleanly merge it in with my original client record,2,Sep 21 2021,0.615,0.14833333333333334
.......................................................................................,5,Sep 21 2021,0.0,0.0
It's great. Love that any communication sent is tracked on a contacts record on HubSpot,5,Sep 21 2021,0.675,0.65
xgfjfgjfghfhgfghfghfghfghfghfghdfserwersdshyjukytyuytuyfghghffgdfgddfgdsdgsdgsdfsdfsdfsdfh,5,Sep 20 2021,0.0,0.0
Emails that were recorded in early September are now missing. Can someone please find them?,1,Sep 20 2021,0.175,-0.05
Gmail works great HubSpot in this instance is garbage literally it has me worrying about who received a personal email from me that would be a contact in HubSpot now up to 13 recipients when I only sent it to 4 people wtf!!!,1,Sep 20 2021,0.7625,-0.04414062499999999
It great so far! I am getting used to it and the integration with HubSpot is really something which added more features.,4,Sep 20 2021,0.6125,0.40625
Its good Its goodIts goodIts goodIts goodIts goodIts goodIts goodIts goodIts goodIts goodIts good,5,Sep 17 2021,0.6000000000000001,0.7
NA - There was NO call from HubSpot at the arranged time....................,1,Sep 17 2021,0.0,0.0
Sometimes when I answer to an email on Gmail it doesn't sync directly with HubSpot and I have to log it manually.,3,Sep 16 2021,0.4,0.1
It has been good but the HubSpot attachement creates contacts from a person's email domain. should be an option to select an account to attach.,4,Sep 16 2021,0.6000000000000001,0.7
Es la herramienta de trabajo que utilizamos en la empresa de trabajo para cotizar y estar en contacto con los clientes,1,Sep 15 2021,0.0,0.0
Very nice! I am very please with the HubSpot and Gmail integration easy to use and lots of functionality. Reliable too!,5,Sep 15 2021,0.7111111111111111,0.5722222222222223
Es el mail por preferencia pero no tiene ninguna diferenciación de otras . Es simplemente la que utilizamos.,3,Sep 14 2021,0.0,0.0
me funciona a la perfección no me gusta que no tenga como agrupar por carpetas mis correos y que lleguen directamente a esa carpeta los correos seleccionados eso me daría mas orden a la hora de ver mi correo.,5,Sep 14 2021,0.0,0.0
positivamente para cumplir con los requerimientos y las metas establecidas,5,Sep 14 2021,0.0,0.0
It makes it easier to do my job on a daily basis. I find it helpful and easy to use.,4,Sep 13 2021,0.4166666666666667,0.21666666666666667
Helps with tracking and organization. Ease of searching and finding emails through keywords.,4,Sep 13 2021,0.0,0.0
En general funciona bien y me da cobertura a la mayoría de las necesidades que tengo en comunicación.,5,Sep 13 2021,0.5,0.05000000000000002
The hub spot GMail integration didn't work for me it said I don't have an email account associated with,1,Sep 12 2021,0.0,0.0
Reply Emails Not Tracked. Wished They Were. When sending emails thru HubSpot the original email seems to contain tracking info but subsequent replies to the same thread dont seem to auto-integrate and need to be logged manually. not sure if this is the case or if we are just using the features incorrectly.,2,Sep 10 2021,0.4534722222222222,0.03125
Tricky to manage Tickets by using emails. easy to track emails by using HubSpot plugin,3,Sep 10 2021,0.8333333333333334,0.43333333333333335
This is one of the better Gmail integrations out there. All emails can be tagged if you want to track them if yes the contact gets created in HubSpot existing contacts the mail is linked as a communication history. You can tag the email to be linked to contact deal and/or organization. Amazing tool to keep track of communication history.,5,Sep 10 2021,0.7,0.55
I don't know how I would function without this integration. I've used both gmail and outlook and I would say that the outlook plugin is more useful mainly because I'm able to easily schedule new tasks while in gmail. There is some room for improvement however.,4,Sep 9 2021,0.45770202020202017,0.3393939393939394
Did not integrate Gmail to hubs pot kdkdkdkdkdkkdkdkdkdkdkkdkdkdkdkkdkdkkdkdkdk,1,Sep 9 2021,0.0,0.0
However for me personally at least 90% of the emails I'm sending out aren't in interest for the HubSpot plugin. I'm missing a feature where every time I write an email HubSpot isn't automatically set to track and log every email but instead I would have to add this when relevant.,2,Sep 9 2021,0.45,-0.033333333333333326
It often is a company process to ensure everyone is making their correspondence visible to the rest of the company. In previous years most CRMs would allow this by bcc'ing a set address. This wasn't ideal  people forget these rules so the gmail integration makes this foolproof,5,Sep 7 2021,0.5555555555555555,0.41111111111111115
Did not work at all. Could Not Properly Integrate with the companies contact list.,1,Sep 7 2021,0.1,0.0
Gmail is the best emailing service and it's FREE! Couldn't be happier with the integration of Gmail.,5,Sep 7 2021,0.55,0.75
It works great BUT you should use the GMail extension (which I had to figure out myself) or EVERYTHING from Gmail will end up in HubSpot.,4,Sep 7 2021,0.75,0.8
I installed HubSpot and I use it along side my Gmail it seems to work very well.,5,Sep 7 2021,0.3,0.2
Está a funcionar muito bem. Estou muito satisfeita com o Gmail e também com o HubSpot. Duas áreas que se complementam na perfeição.,5,Sep 6 2021,0.0,0.0
Gmail funciona perfectamente rápido y con seguridad no tengo problema en ese sentido,1,Sep 3 2021,0.0,0.0
The Gmail/HubSpot integration is super helpful - use templates tracking follow-up task creation and much more.,5,Sep 3 2021,0.5833333333333333,0.41666666666666663
Pela metade apenas os e-mails que envio pelo HubSpot ficam registrador o contrario não.,2,Sep 2 2021,0.0,0.0
It makes it very efficient to be able to work directly from HubSpot or from Gmail and switch as needed while missing nothing in the paper trail.,5,Sep 2 2021,0.34375000000000006,0.14999999999999997
Google Workspaces works just fine. But I don't like the HubSpot integration all that well because I feel that it relies on too much additional plugins. For example if I want good email tracking I have to use a Chrome extension to get the job done or send all emails from within HubSpot. Otherwise I have to manually BCC my HubSpot address each time. That is not the ideal solution for me because I prefer using Firefox and I don't want to have two tabs open for redundancy. Furthermore I do not receive all mail in HubSpot. Let me actually integrate HubSpot with Gmail without jumping through so many hoops.,3,Sep 2 2021,0.4857142857142857,0.3880952380952381
Ha sido genial la facilidad de uso la integración con correos y reuniones nos ha permitido hacer un seguimiento efectivo a nuestros clientes.,5,Sep 2 2021,0.0,0.0
Me parece excelente herramienta para el control general de los sistemas de CRM de la empresa,5,Sep 2 2021,0.5,0.05000000000000002
Everything now takes longer and is not able to use on Mac Mail or Mac Outlook which is disastrous. Please fix.,2,Sep 2 2021,0.7125,-0.475
O serviço é muito excelente. Obrigada pelas funcionalidades liberadas para nós clientes HubSpot.,5,Sep 2 2021,0.0,0.0
As ferramentas Google são excelentes. Sugiro ao HubSpot liberar um campo a mais para ser editável na hora de marcar a reunião.,5,Sep 2 2021,0.0,0.0
Works perfectly with HubSpot. Love the all my HS tools are available to use out of gmail.,5,Sep 2 2021,0.6666666666666666,0.6333333333333333
una buena aplicacion sin embargo le hace falta mas fucnionalidades.............,4,Sep 1 2021,0.0,0.0
Gmail works very well with powerful features and few limitations: however HubSpots integration disables some of those features (e.g scheduled send) and is generally resource heavy causing Gmail to choke and become unstable. The logging and tracking options are sometimes unreliable appearing to track when set not to.,3,Sep 1 2021,0.4800000000000001,0.029999999999999992
I am a new HubSpot user. So far I like the ability to keep up with my email and when they have been read. I like that the emails are logged by individual versus each email entry. I really appreciate the ability to add a task based off of the email that you're tracking. Thank you for your wonderful tool!,5,Sep 1 2021,0.610909090909091,0.2872727272727273
Easy to use. Helps me track when a client opens an email. Would recommend to everyone.,5,Sep 1 2021,0.8333333333333334,0.43333333333333335
Fine - I am not sure why you Are so nosey about gmail - when Hubsppot Is The issue,1,Sep 1 2021,0.6944444444444444,0.08333333333333334
Working good. It is helping me a lot in reaching out to prospect leads and google/zoom invites.,3,Sep 1 2021,0.6000000000000001,0.7
Brings all my tools to one place easy to find and interact with. Also visually appealing,5,Sep 1 2021,0.6666666666666667,0.4666666666666667
We are Google partner and their products have an enormous impact on everything we do and how we organize.,5,Sep 1 2021,0.9,0.0
Gmail is working well with other plugins on my website. It has also expanded my business online and compatible with my website,1,Aug 31 2021,0.375,-0.125
No funciona. No se integra no me funciona. Lo he intentado todo y seguido los pasos. Gracias.,1,Aug 31 2021,0.0,0.0
Es buen programa fácil de usar pero al momento de utilizar con un teléfono celular no es tan práctico.,4,Aug 31 2021,0.0,0.0
Integration is simple yet powerful. It provide us a 360 degree view of communications with customers and partners.,5,Aug 31 2021,0.6785714285714286,0.15
Gmail is very supportive and with features that address all requirements.,3,Aug 31 2021,1.0,0.65
It would be good if when customers emailed us to our gmail direct that it also came up on the CRM not just outgoing emails and responses.,4,Aug 31 2021,0.5,0.39999999999999997
I live by Google. And Google connected to HubSpot is even better - I certainly can track sale conversions much easier,5,Aug 31 2021,0.44285714285714284,0.26266233766233765
Everything is fine with Gmail. Except for the supports. but your CRM has lost the desire to use. I'm afraid that something else will break.,1,Aug 30 2021,0.7,-0.09166666666666665
stuggling with how to organize and effectively communicate with GMAIL. Not a fan.,2,Aug 30 2021,0.8,0.6
excelente todo muchas gracias por tan excelente integración me ha servido mucho,5,Aug 30 2021,0.0,0.0
Integration make communication with clients and work tasks so much easier. Highly recommend.,5,Aug 28 2021,0.37,0.18
We use Google Business Suite to host our email. This is my third attempt at using a CRM and HubSpot is by far the best. It's easy to set up including its integration with Gmail. It's so convenient that I'd rather access email in HubSpot than in Outlook or Gmail.,5,Aug 28 2021,0.5333333333333333,0.38333333333333336
Muito bom. Iremos iniciar com HubSpot em alguns dias. Porem é uma ferramenta bem completa.,4,Aug 27 2021,0.0,0.0
The connectivity with HubSpot is simple and provides great automation and time saving.,5,Aug 27 2021,0.5535714285714286,0.4
I love Gmail as I manage 4 accounts and it makes easy to keep up with them all.,2,Aug 27 2021,0.7166666666666667,0.4666666666666667
Never been able to make it function. Using web based and email client based. Just doesn't function.,1,Aug 26 2021,0.625,0.5
Works as expected not s useful as YesWare because you have to go to HubSpot for the activity summary.,4,Aug 26 2021,0.2,-0.125
Install configure and off you go. Easy for those of us who use gmail natively.,5,Aug 26 2021,0.8333333333333334,0.43333333333333335
I'm very satisfied. Can't say much as it works out of the box. The setup is literally a couple of clicks especially if you're already logged in both HubSpot and Gmail.,5,Aug 26 2021,0.7333333333333334,0.2833333333333334
I use google for Email and task management but HubSpot keeps on crashing. It also logs every single email automatically I would actually prefer to choose which one to log.,1,Aug 26 2021,0.15714285714285714,-0.03571428571428571
Gmail works great as long as it is not integrated with HubSpot. Once it was integrated my emails were blocked by the firewalls of my largest clients and the only way to get my emails through was to lose the integration then have their IT team allow access for every individual that I'd contacted during the time my Gmail was integrated with HubSpot.,1,Aug 25 2021,0.6375,0.1875
Es una herramienta indispensable para las empresas como apoyo a las estrategias digitales,5,Aug 25 2021,0.9,0.4
quiero la conexion de HubSpot solamente con uno de los dos emails pero no puedo desconectar el que no quiero...,2,Aug 25 2021,0.0,0.0
I just integrated Hub and Gmail - Gmail could be simpler and smarter to use.,4,Aug 25 2021,0.0,0.0
Gamil and HubSpot are the best combination i believe because it saves our time by being on same platform and dual work happening.,5,Aug 25 2021,0.2125,0.5
Excelente muchas funciones integradas fáciles de usar ayudándote a ser más productivo,5,Aug 25 2021,0.0,0.0
está funcionando muito bem é essencial na minha atividade troco muitos e-mail com clientes no dia a dia.,5,Aug 24 2021,0.0,0.0
Not every single email I send needs to be logged in HubSpot this needs to be more intuitive.,2,Aug 24 2021,0.35714285714285715,0.2142857142857143
ha funcionado muy bien y tenemos todo en un solo lugar. podemos revisar toda la informacion en HubSpot,5,Aug 24 2021,0.0,0.0
G-Mail molto efficiente robusto il miglior software per la gestione della posta elettronica ma non solo...,5,Aug 24 2021,0.0,0.0
Funciona bien y nos permite manejar mejor la información a nivel de áreas para entregar una atención más rápida y personalizada,5,Aug 23 2021,0.0,0.0
O Google Mail é bom e barato. Atende as necessidades da empresa no momento.,2,Aug 23 2021,0.0,0.0
it is working ok however sometimes we have difficulties with the syncro between HubSpot and gmail this caused problems with meeting scheduling..which is pretty important for us,2,Aug 23 2021,0.8333333333333334,0.3833333333333333
Permet de résoudre les problèmes à tempsréduire le coût sur tous les plans.,4,Aug 21 2021,0.0,0.0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,3,Aug 19 2021,0.0,0.0
Es muy funcional ya que podemos estar conectados todos los miembros de mi empresa sin necesidad de tener una red física y super bien para estar conectados en estos tiempos de trabajo a distancia,5,Aug 19 2021,0.3333333333333333,0.16666666666666666
It has made follow up with clients seamless and easy to remember everything!,5,Aug 18 2021,0.4666666666666667,0.32083333333333336
It's good. I like that it shows when emails were opened and that it creates new contacts automatically. Easy to keep track of what was said and when.,4,Aug 18 2021,0.6292929292929293,0.4232323232323232
When I connected Gmail it seems I lost tracking of emails. Now it says 170 emails sent and zero opened. That seems near impossible,3,Aug 18 2021,0.7,-0.2833333333333333
Gmail is a great format especially for low to medium revenue companies that do not have a lot of resources,5,Aug 18 2021,0.6833333333333332,0.26666666666666666
Great we use it for everything. It makes everything so simple being able to sync calendars and send invites via gmail is very helpful.,5,Aug 18 2021,0.5080357142857143,0.375
Lo uso desde siempre es la mejor herramienta de correo y para mí poder unificarlo con el CRM es imprescindible,5,Aug 18 2021,0.0,0.0
Gmail is the standard that all email platforms should strive for. Easy to use and straightforward. All features needed.,5,Aug 17 2021,0.40277777777777785,0.26944444444444443
En general bien. Funciona de maravilla se integra facil con todas las aristas de un negocio u empresa.,5,Aug 17 2021,0.5,0.05000000000000002
It made my work much easier and faster. It log and track every email I send or receive :),5,Aug 17 2021,0.6,0.35
Very well. I can't write 75 characters worth of stuff to fill up a whole review.,5,Aug 17 2021,0.26666666666666666,0.2333333333333333
do not like it at all this is horrible to work with. Do not like to work on gmail at all.,1,Aug 17 2021,1.0,-1.0
Gmail es excelente pero no se vincula bien con HubSpot y eso es lo que necesito. poder ver si abrieron mi mail,1,Aug 16 2021,0.0,0.0
Funciona bien se integra perfecto solo algunas veces falla la conexión con otras apps,3,Aug 16 2021,0.0,0.0
I dunno why HubSpot is so terrible when it comes to email deliverability please note.,1,Aug 16 2021,1.0,-1.0
me ayuda mucho tiene excelentes apps  es una excelente herramienta de trabajo.,5,Aug 16 2021,0.0,0.0
Creo que podría ser más atractiva y debería ofrecer información más relevante o útil para realizar acciones dentro de Gmail.,2,Aug 13 2021,0.0,0.0
Todo bien con la herramienta hasta el momento. Satisfecho en general._________,5,Aug 12 2021,0.5,0.05000000000000002
Me ha funcionado para lo que quiero sin embargo aún no tengo la disponibilidad para hacer el seguimiento de clics a enlaces que pongo en los correos desde gmail,3,Aug 12 2021,0.0,0.0
It works okay I like the tracking and seeing how many times someone opens or interacts with the emails. Not crazy about them automatically being added to the database. Maybe I want to wait until they respond or sign up to the product for real. thanks,3,Aug 12 2021,0.55,0.4
,5,Aug 12 2021,0.0,0.0
Features like template and document helps me save time and storage space. I also like how i can schedule meetings via zoom and link it to my Google calendar.,5,Aug 12 2021,0.0,0.0
Con una mayor interacción entre los usuarios internos y externos en la empresa sin duda mejora la aplicación de procesos,4,Aug 11 2021,0.0,0.0
Without it the process would be very manual. I love how you can pop into the CRM quickly in the sidebar.,5,Aug 11 2021,0.4666666666666666,0.3444444444444444
This Gmail integration enables me to be perfectly personal as well as keep track of the data that matters to my company.,5,Aug 11 2021,0.3,0.0
Funciona muy bien el acceso web desde cualquier ubicación lo valoro mucho así como la integración con toda la solución de Workspace (Calendario Drive Meet entre otros).,5,Aug 11 2021,0.0,0.0
Excellent no problem found in using the gmail plus the HubSpot just only wondering to upgrade my permission to be super user so that I can use all of the function  ahaha,5,Aug 10 2021,0.8888888888888888,0.4444444444444444
Gmail is a great email and the automation by HubSpot speed up processes. You must integrate the email with the CRM,4,Aug 9 2021,0.75,0.8
Es un correo que usualmente usan las compañías al no tener correos corporativos y es fácil de usar.,5,Aug 9 2021,0.0,0.0
Es muy amigable fácil de usar tiene muchísima integrabilidad con otras aplicaciones en este caso con HubSpot lo que mas me gusta son las notificaciones cuando alguien abre los correos que le envío.,5,Aug 9 2021,0.0,0.0
Using it for both personal and work Gmail has been my main email provider for many years. The easy capability of switching between personal and work emails across all my devices and seamless integrations and functionalities (calendar Gmeets etc) keep me organised and would find it difficult to switch to another provider.,5,Aug 9 2021,0.48095238095238096,0.10000000000000002
Whenever I am making a Task in HubSpot by selecting a particular time and date I am not receiving a update on Gmail about it or Notification,2,Aug 6 2021,0.3333333333333333,0.16666666666666666
I love it and the integration is one of the best IT applications I am using at the moment.,4,Aug 6 2021,0.44999999999999996,0.75
Bien solo falta que puedas incluir tu firma y que no alenté Gmail que toda tu información quede dentro del cliente y contacto con quien tienes la comunicación me encanta,5,Aug 6 2021,0.0,0.0
Gmail werkt prima ik gebruik daarvoor een mailapp. Maar dat je het alleen kan koppelen met HubSpot als je in de browser gmail gebruikt is echt heel karig.,1,Aug 6 2021,0.0,0.0
It works when I send the emails it’s very straight forward. Dont know why I have to write 75 characters min.,5,Aug 6 2021,0.52,0.26
HS defaults to tracking your email engagement so I kept unchecking boxes to send an email. After a few occurrences of pop up messages I removed the app.,2,Aug 5 2021,0.1,-0.2
After integrating with HubSpot my Outlook constantly crashes. It freezes at times and also restarts automatically whilst typing an email. In addition at random sometimes my emails continue to reload for no reason eventually crashing my Outlook.,1,Aug 5 2021,0.41666666666666663,-0.25
Need to bind an existing E-Mail conversation that runs over a contact to a a ticket.,3,Aug 4 2021,0.0,0.0
Amazing it's absolutely crucial for daily operations and managing everything,3,Aug 4 2021,0.6333333333333333,0.20000000000000004
aaaaaaaaaaaaaaaaaaaaaaaaa aaaaaaaaaaaaaaaaaaaaaaaaa aaaaaaaaaaaaaaaaaaaaaaaaa,2,Aug 4 2021,0.0,0.0
Todo bien me ha gustado mucho la dinámica para dar un buen seguimiento a mis prospectos,5,Aug 3 2021,0.0,0.0
It works great 90% of the time. There are times that the email that comes into gmail does not show up in our conversations inbox.,4,Aug 3 2021,0.75,0.8
excelente me ayuda con mandar plantillas y me avisa cuando el cliente ve los correos.,5,Aug 2 2021,0.0,0.0
Gmail funktioniert ganz wunderbar mit HubSpot - das ist alles was mir dazu einfällt,5,Jul 30 2021,0.0,0.0
Chrome Sales Extension works fine. But just that (not marking emails as read on the HubSpot Inbox) is unacceptable. We wanted to request all the sales reps to only work with the HubSpot Inbox to organize the follow up of leads but it turns out,5,Jul 29 2021,0.75,0.20833333333333334
Good it's very helpful. I am able to reschedule and follow up better. I'm getting ready to really grow my business,5,Jul 29 2021,0.4541666666666668,0.38333333333333336
"The app is pretty good for basic stuff but I'd would really prefer to be able to quickly set and run my tasks in gmail. 1) Hotkeys to create and then quickly set due date. Also navigating the tasks next skip complete... 2) Support for worlds like ""next tuesday"" or ""1 week"" or ""1 month"" etc 3) Ability to see context on tasks rather than having to click on them contact company etc. would be really helpful.",3,Jul 29 2021,0.3770833333333334,0.2076388888888889
The integration works great! It's easy for users to choose to log and track emails. My only complaint is that you can't sync past emails so users have to remember to Log and/or Track emails while they compose their email.,4,Jul 28 2021,0.6066666666666667,0.17666666666666667
It's been great connecting all of the employees from all over the world. It's very user-friendly and it integrates with our sales tools well (HubSpot included).,5,Jul 28 2021,0.525,0.5
Es hoy uno de los canales de comunicación con Leads y Clientes y es muy efectivo.,5,Jul 28 2021,0.0,0.0
Gmail est fiable en termes d'utilisation et avec HubSpot on a un retour sur l'ouverture des mail et l'ouverture des liens .,5,Jul 28 2021,0.0,0.0
複数の人に同じ内容を一斉に共有できる。 Ｈｕｂｓｐｏｔの利便性が余り感じられない。　 確認していただいたことが分かるが、返事がないため今までと変わらない気がする。,3,Jul 28 2021,0.0,0.0
Excelente muy práctica de integra con muchas aplicaciones y me hace tener todo bajo control en un mismo lugar,5,Jul 28 2021,0.0,0.0
Google suit is very helpful and integrated. I believe Gmail make things easier by login in different platforms.,4,Jul 27 2021,0.44999999999999996,0.1
Gmail HubSpot integration is awesome and i love how seamless the experience is.,5,Jul 27 2021,0.5666666666666668,0.5333333333333333
Moving from classic mailbox to full Google Workspace changed our way of working. No return hopefully,5,Jul 27 2021,0.35833333333333334,0.2583333333333333
Am not Satisfaction. compare to other CRM its very commercial on free version no such advantages.,1,Jul 27 2021,0.41875,0.06875
Everything is good except the situations when mail sent in Gmail is not saved in HubSpot. It happened like with 5 % of sent emails.,3,Jul 27 2021,0.6000000000000001,0.7
It's needed to communicate with clients. There's also a need of google drive in order to maintain the client databases.,3,Jul 27 2021,0.0,0.0
Facile pour garder une trace de tous les échanges avec prestataires clients etc.,5,Jul 26 2021,0.0,0.0
It has increased the performance by faster and accurate database and quick responce,5,Jul 26 2021,0.5666666666666667,0.3666666666666667
Muita agilidade para realização do controle de todo o CRM da empresa diversas ferramentas importantes,5,Jul 24 2021,0.0,0.0
HubSpot tasks has never worked in my Gmail. Additionally creating contacts and leads is not an instant thing; each contact or lead takes about 5 minutes to load into the HubSpot so I can't log certain emails right away.,2,Jul 23 2021,0.5912698412698413,0.16666666666666666
A integração funciona bem todas os agendamentos são registrados automaticamente e eu também consigo enviar e-mails por dentro do Hub que aparecem no Gmail.,5,Jul 23 2021,0.0,0.0
ik haal het uiterste er nog niet uit. kan er meer uit halen. kost me in begin veel tijd.,4,Jul 23 2021,0.0,0.0
I enjoy that I have access to all my working and emails at the same time and can access between various applications.,3,Jul 22 2021,0.375,0.13333333333333333
